date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
7/21/18	maple	flat	pmse	ne	227																																																																																																																																					Nothing	12922385	b33d5536-f4a3-4597-9f31-e29cf3604853	2018-07-27T23:47:34	520
8/6/18	maple	flat	pmse	ne	227																																																																																																																																					Nothing	13429855	b12c36e1-3483-48ac-9ea7-93e0a1b8c763	2018-08-12T22:22:14	727
10/20/18	maple	flat	pmse	ne	227																																																																																																																																									
6/25/18	maple	flat	pmse	sw	488																																																																																																																																					Nothing	11828250	626815fe-d10e-4573-a956-cb011e2147ea	2018-06-29T15:23:25	176
7/9/18	maple	flat	pmse	sw	488																																																																																																																																						12401128	52b354ff-6b38-470f-bde7-9ba68d22ffe3	2018-07-13T03:21:49	359
7/21/18	maple	flat	pmse	sw	488																																																																																																																																					Nothing	12922379	1a9d2704-8500-42e4-863b-79090bea582a	2018-07-27T23:47:26	526
8/6/18	maple	flat	pmse	sw	488																																																																																																																																					Nothing	13429844	7b68e035-78ef-4834-9ae0-dca1f74dd42e	2018-08-12T22:21:49	719
6/25/18	maple	north	control	nw	36																																																																																																																																					Nothing	11828221	fb86bda2-a5c0-4cd7-87fd-c712a35289f9	2018-06-29T15:23:14	157
7/9/18	maple	north	control	nw	36																																																																																																																																					Nothing	12401097	7cb00c42-50d9-4a0e-a327-63ab7764624f	2018-07-13T03:21:11	337
7/21/18	maple	north	control	nw	36																																																																																																																																					Nothing	12922365	bf0abd2f-4569-462c-a917-b2eae94e50c7	2018-07-27T23:47:07	540
8/6/18	maple	north	control	nw	36																																																																																																																																					Nothing	13429831	f468bcb7-b036-4da7-9287-d0346ecc36b6	2018-08-12T22:21:26	708
10/20/18	maple	north	control	nw	36																																																																																																																																									
6/25/18	maple	north	control	center	91																																																																																																																																					Nothing	11828236	2feb8a67-c67c-4a24-ac04-167ea57a7296	2018-06-29T15:23:20	167
7/9/18	maple	north	control	center	91																																																																																																																																					Nothing	12401116	b2014a8e-5b3e-42f0-a7bd-7f0c5115eafe	2018-07-13T03:21:31	349
7/21/18	maple	north	control	center	91																																																																																																																																					Nothing	12922360	a18a77f6-8a6a-4a08-8576-03bc77816485	2018-07-27T23:46:59	545
8/6/18	maple	north	control	center	91																																																																																																																																					Nothing	13429835	2d6e77fe-79c7-4132-9928-d4df9421a891	2018-08-12T22:21:32	712
10/20/18	maple	north	control	center	91																																																																																																																																									
6/25/18	maple	north	control	ne	108																																																																																																																																					Nothing	11828225	e7af8c71-38bc-4330-8ef6-dc4fba8c3e44	2018-06-29T15:23:16	160
7/9/18	maple	north	control	ne	108																																																																																																																																					Nothing	12401099	ef8bec40-dbf8-424e-a573-001a81fc3f75	2018-07-13T03:21:13	338
7/21/18	maple	north	control	ne	108																																																																																																																																					Nothing	12922368	1c6936cc-ed61-4547-a5cc-2efbfe6a68ff	2018-07-27T23:47:10	537
8/6/18	maple	north	control	ne	108																																																																																																																																					Nothing	13429822	6eaf8be0-dbbd-4b01-9b7b-0cc7622385a6	2018-08-12T22:21:08	699
6/25/18	maple	north	control	sw	226																																																																																																																																					Nothing	11828232	8d3e28ea-dc1e-44c8-8b98-b8078e62bdc4	2018-06-29T15:23:18	164
7/9/18	maple	north	control	sw	226																																																																																																																																					Nothing	12401113	19bf984e-6b52-40e0-90b5-84265096bf2c	2018-07-13T03:21:27	346
7/21/18	maple	north	control	sw	226																																																																																																																																					Nothing	12922363	44cf3a46-f90d-4222-bd04-7ba9b6a1da4f	2018-07-27T23:47:03	542
8/6/18	maple	north	control	sw	226																																																																																																																																					Nothing	13429827	965ce496-ad4e-4fc3-8a6b-6dc6b8871147	2018-08-12T22:21:19	704
10/20/18	maple	north	control	sw	226																																																																																																																																									
6/25/18	maple	north	control	se	1272																																																																																																																																						11828230	ce0a6eaa-79d2-4a8d-9c5c-655119bc0870	2018-06-29T15:23:17	163
7/9/18	maple	north	control	se	1272																																																																																																																																					Nothing	12401110	9edfafc8-97e5-44ff-bc7e-54b42f618fe5	2018-07-13T03:21:22	343
7/21/18	maple	north	control	se	1272																																																																																																																																					Nothing	12922372	fe1ecf43-0e00-4f11-a3aa-a0fe3ef3c666	2018-07-27T23:47:15	533
8/6/18	maple	north	control	se	1272																																																																																																																																					Nothing	13429826	cb5d9416-cbce-4532-a2c9-fabfa187adb9	2018-08-12T22:21:18	703
10/20/18	maple	north	control	se	1272																																																																																																																																									
10/20/18	maple	north	control	ne	1319																																																																																																																																					Check species				
6/25/18	maple	north	pico	ne	34								20																																																		29																100																																																		93										11828224	44ec9b08-0071-4aa7-a84d-9454fd8bea3e	2018-06-29T15:23:15	159
7/9/18	maple	north	pico	ne	34								22																																																		28																72																																																		75										12401103	13a7a04b-b117-4850-80b2-b85c4338af13	2018-07-13T03:21:16	339
7/21/18	maple	north	pico	ne	34								25																																																		28																78																																																		91										12922367	7f31b104-f588-42a4-96e4-4151a9502dee	2018-07-27T23:47:09	538
8/6/18	maple	north	pico	ne	34								33																																																		29																85																																																		84										13429821	a041fb2a-e975-4b41-8147-3ff92f6271db	2018-08-12T22:21:06	698
10/20/18	maple	north	pico	ne	34								41																																																		46																154																																																		131													
6/25/18	maple	north	pico	sw	50								31				-999				20		-999		22	20			29		23			16			25	23		-999																			-999					13				-999	20										70								102				100	76			103		97			83			79	85																										87					81				11828233	dcd32ee4-7d77-47a6-a14e-e3857ddc5955	2018-06-29T15:23:19	165
7/9/18	maple	north	pico	sw	50																19	-999			11				-999									15			-999																																														91				93													80																																			12401111	da9bd4b1-8f8e-4c94-91c1-020d19ef8396	2018-07-13T03:21:23	344
7/21/18	maple	north	pico	sw	50																26				13													12																																																	82				96													78																																			12922361	ab7a50e1-4561-4533-92ea-a1c2d7ec4877	2018-07-27T23:47:00	544
8/6/18	maple	north	pico	sw	50																37				9													16																																																	103				90													77																																			13429828	64147d58-9241-4a9f-8b76-68592ec5868b	2018-08-12T22:21:21	705
10/20/18	maple	north	pico	sw	50																41																	16																																																	141																	97																																						
6/25/18	maple	north	pico	se	102									7							13																14		21																																									50							85																82		105																																		11828228	103fd172-18fc-45c3-a3a3-08e7dfe770b2	2018-06-29T15:23:17	162
7/9/18	maple	north	pico	se	102																12										12						-999		21																																									-999							65										95								78																																		12401108	2abf32b9-15fc-4441-9d07-aae28046ce15	2018-07-13T03:21:20	342
