date,frameID,Fire,Aspect,Species,Direction,height_10_A,height_10_B,height_10_C,height_10_D,height_10_E,height_9_A,height_9_B,height_9_C,height_9_D,height_9_E,height_8_A,height_8_B,height_8_C,height_8_D,height_8_E,height_7_A,height_7_B,height_7_C,height_7_D,height_7_E,height_6_A,height_6_B,height_6_C,height_6_D,height_6_E,height_5_A,height_5_B,height_5_C,height_5_D,height_5_E,height_4_A,height_4_B,height_4_C,height_4_D,height_4_E,height_3_A,height_3_B,height_3_C,height_3_D,height_3_E,height_2_A,height_2_B,height_2_C,height_2_D,height_2_E,height_1_A,height_1_B,height_1_C,height_1_D,height_1_E,basal_10_A,basal_10_B,basal_10_C,basal_10_D,basal_10_E,basal_9_A,basal_9_B,basal_9_C,basal_9_D,basal_9_E,basal_8_A,basal_8_B,basal_8_C,basal_8_D,basal_8_E,basal_7_A,basal_7_B,basal_7_C,basal_7_D,basal_7_E,basal_6_A,basal_6_B,basal_6_C,basal_6_D,basal_6_E,basal_5_A,basal_5_B,basal_5_C,basal_5_D,basal_5_E,basal_4_A,basal_4_B,basal_4_C,basal_4_D,basal_4_E,basal_3_A,basal_3_B,basal_3_C,basal_3_D,basal_3_E,basal_2_A,basal_2_B,basal_2_C,basal_2_D,basal_2_E,basal_1_A,basal_1_B,basal_1_C,basal_1_D,basal_1_E,Notes,_id,_uuid,_submission_time,_index
2018-07-21,1272,maple,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12922372,fe1ecf43-0e00-4f11-a3aa-a0fe3ef3c666,2018-07-27T23:47:15,533
2018-08-06,1272,maple,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429826,cb5d9416-cbce-4532-a2c9-fabfa187adb9,2018-08-12T22:21:18,703
2018-10-20,1272,maple,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,1272,maple,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808416,3ad1e352-4018-4e53-abd8-e35da88ce339,2019-06-23T14:00:15,1119
2019-10-08,1272,maple,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,34,maple,north,pico,ne,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,11828224,44ec9b08-0071-4aa7-a84d-9454fd8bea3e,2018-06-29T15:23:15,159
2018-07-09,34,maple,north,pico,ne,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,12401103,13a7a04b-b117-4850-80b2-b85c4338af13,2018-07-13T03:21:16,339
2018-07-21,34,maple,north,pico,ne,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,12922367,7f31b104-f588-42a4-96e4-4151a9502dee,2018-07-27T23:47:09,538
2018-08-06,34,maple,north,pico,ne,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,13429821,a041fb2a-e975-4b41-8147-3ff92f6271db,2018-08-12T22:21:06,698
2018-10-20,34,maple,north,pico,ne,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,
2019-06-19,34,maple,north,pico,ne,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,30808406,23614af3-199d-45a1-b8d3-78867ed1b81d,2019-06-23T14:00:12,1114
2019-10-08,34,maple,north,pico,ne,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,,,,,,,,,,,,
2018-06-25,50,maple,north,pico,sw,31,,,,-999,,,20,,-999,22,20,,,29,23,,,16,,25,23,,-999,,,,,,,,,,,,,,,,-999,,,,13,,,-999,20,,,70,,,,,,,102,,,100,76,,,103,97,,,83,,79,85,,,,,,,,,,,,,,,,,,,,,,87,,,,81,,,,11828233,dcd32ee4-7d77-47a6-a14e-e3857ddc5955,2018-06-29T15:23:19,165
2018-07-09,50,maple,north,pico,sw,,,,,,,,19,,-999,11,,,,-999,,,,,,,15,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,93,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12401111,da9bd4b1-8f8e-4c94-91c1-020d19ef8396,2018-07-13T03:21:23,344
2018-07-21,50,maple,north,pico,sw,,,,,,,,26,,,13,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,96,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12922361,ab7a50e1-4561-4533-92ea-a1c2d7ec4877,2018-07-27T23:47:00,544
2018-08-06,50,maple,north,pico,sw,,,,,,,,37,,,9,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,90,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429828,64147d58-9241-4a9f-8b76-68592ec5868b,2018-08-12T22:21:21,705
2018-10-20,50,maple,north,pico,sw,,,,,,,,41,,,-666,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,50,maple,north,pico,sw,,,,,,,,70,,,22,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,100,,,,,,,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808417,156b2940-149a-49dc-9c14-a68ba0ce59c3,2019-06-23T14:00:16,1120
2019-10-08,50,maple,north,pico,sw,,,,,,,,130,,,28,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,104,,,,,,,,,,,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,102,maple,north,pico,se,,7,,,,,,13,,,,,,,,,,,,,14,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,85,,,,,,,,,,,,,82,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11828228,103fd172-18fc-45c3-a3a3-08e7dfe770b2,2018-06-29T15:23:17,162
2018-07-09,102,maple,north,pico,se,,-999,,,,,,12,,,,,,,,12,,,,,-999,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,65,,,,,,,,95,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12401108,2abf32b9-15fc-4441-9d07-aae28046ce15,2018-07-13T03:21:20,342
2018-07-21,102,maple,north,pico,se,,-999,,,,,,15,,,,,,,,15,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,85,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12922371,04ddc444-6576-4035-a6c6-db2bc840ad93,2018-07-27T23:47:13,534
2018-08-06,102,maple,north,pico,se,,,,,,,,19,,,,,,,,17,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,101,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429825,e2e5334a-3dba-4de0-ae84-9c975d812b4d,2018-08-12T22:21:16,702
2018-10-20,102,maple,north,pico,se,,,,,,,,29,,,,,,,,23,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,92,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,102,maple,north,pico,se,,,,,,,,60,,,,,,,,36,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,150,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808412,d1d97436-b0a6-40cb-a768-28ce6df18511,2019-06-23T14:00:14,1117
2019-10-08,102,maple,north,pico,se,,,,,,,,110,,,,,,,,42,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,136,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,105,72,,,,,,,,,,,,,,,11828220,d3a72efa-72da-4425-9882-daccdccbef50,2018-06-29T15:23:13,156
2018-07-09,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,86,76,,,,,,,,,,,,,,,12401093,a80be777-e7cd-4572-afda-74731d5028aa,2018-07-13T03:21:08,335
2018-07-21,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,81,67,,,,,,,,,,,,,,,12922364,81ac14e8-ed59-40fa-b73c-e504e957cfd9,2018-07-27T23:47:04,541
2018-08-06,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,42,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,97,73,,,,,,,,,,,,,,,13429830,4f0017d9-2693-4bf7-9105-98936a5c1647,2018-08-12T22:21:24,707
2018-10-20,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,43,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,157,90,,,,,,,,,,,,,,,,,,
2019-06-19,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,80,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,,,,,,,,237,147,,,,,,,,,,,,,,,30808402,d51472f4-8d17-4cc1-8071-06d399d4923f,2019-06-23T14:00:10,1111
2019-10-08,210,maple,north,pico,nw,,,,,,,,,,,,,,,,,,,80,150,,,,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,371,,,,,,,,,,,,,,,,401,,,,,,,,,,,,,,,B3 is d7,,,,
2018-06-25,1432,maple,north,pico,center,,,,11,,16,,,,,,,,,,15,,,,,,,,,19,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,75,,110,,,,,,,,,,90,,,,,,,,,95,,,70,,,,,,,,,,,,,,,,,,,,,,,,11828238,7c3eebde-7be4-48f0-8f85-1ab3bf8b839f,2018-06-29T15:23:20,168
2018-07-09,1432,maple,north,pico,center,,,,17,,20,,,,,,,,,,,,,,,,,,,24,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,98,,106,,,,,,,,,,,,,,,,,,,84,,,76,,,,,,,,,,,,,,,,,,,,,,,,12401114,17fabe61-8400-4ef0-b143-72902b7e142f,2018-07-13T03:21:28,347
2018-07-21,1432,maple,north,pico,center,,,,16,,26,,,,,,,,,,,,,,,,,,,25,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,88,,86,,,,,,,,,,,,,,,,,,,80,,,95,,,,,,,,,,,,,,,,,,,,,,,,12922359,38daae9f-678d-4ea7-b3f6-f8d7fd22c9f5,2018-07-27T23:46:58,546
2018-08-06,1432,maple,north,pico,center,,,,27,,32,,,,,,,,,,,,,,,,,,,32,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,97,,91,,,,,,,,,,,,,,,,,,,88,,,89,,,,,,,,,,,,,,,,,,,,,,,,13429833,c173674c-3d45-4c71-acfa-59e7c55a5a0a,2018-08-12T22:21:30,710
2018-10-20,1432,maple,north,pico,center,,,,34,,44,,,,,,,,,,,,,,,,,,,36,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,152,,143,,,,,,,,,,,,,,,,,,,146,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,1432,maple,north,pico,center,,,,56,,75,,,,,,,,,,,,,,,,,,,80,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,218,,236,,,,,,,,,,,,,,,,,,,245,,,228,,,,,,,,,,,,,,,,,,,,,,,,30808398,63900850-b9b2-4dd8-872f-6351933c4a99,2019-06-23T14:00:09,1109
2019-10-08,1432,maple,north,pico,center,,,,90,,130,,,,,,,,,,,,,,,,,,,140,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,388,,,,,,,550,,,,,,,,,,,,,,350,,,494,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,18,,,,,,,,,,,-999,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,72,,,,,,,,,,,,,106,,,,,,11828239,e7de7660-9019-4344-b445-33449b2bd77b,2018-06-29T15:23:21,169
2018-07-09,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,16,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,100,,,,,,12401115,e4c58e84-ff51-40eb-b1c6-81fc86fd37e3,2018-07-13T03:21:29,348
2018-07-21,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,12922358,7f89d316-b688-49b4-a370-bdb988a9f6e8,2018-07-27T23:46:57,547
2018-08-06,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,13429834,2fdf8ad1-1821-4c0c-91a1-c424cc497a5a,2018-08-12T22:21:31,711
2018-10-20,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
2019-06-19,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,,,,,,30808397,57c3b998-b0b5-403f-b383-b72e103e6135,2019-06-23T14:00:09,1108
2019-10-08,9,maple,north,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1 not found,,,,
2018-06-25,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11828218,3889de4d-11a1-431d-a3ee-e3461dddab79,2018-06-29T15:23:13,155
2018-07-09,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12401095,a27879d2-48bf-4a89-8403-b3b8de6be46a,2018-07-13T03:21:10,336
2018-07-21,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12922366,8c476fa1-bd03-432d-8537-ba3abc3e26c2,2018-07-27T23:47:08,539
2018-08-06,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429832,aa9b67f5-c78a-467e-a3e9-23bbeb824a5c,2018-08-12T22:21:29,709
2018-10-20,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808405,cc4f3b0d-56a6-485c-9462-e2549cac9c26,2019-06-23T14:00:12,1113
2019-10-08,11,maple,north,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,62,maple,north,psme,sw,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,11828235,9b4713de-7aa2-46f9-8e3e-53963559eb4b,2018-06-29T15:23:19,166
2018-07-09,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12401112,b7fabe04-17d1-4446-8aa2-88ddbe97abf1,2018-07-13T03:21:25,345
2018-07-21,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12922362,fab9c195-f52c-4f75-a5f5-043d0db9590c,2018-07-27T23:47:01,543
2018-08-06,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429829,c3dfb8b1-cdfa-42d1-8c62-e8bc28b66e01,2018-08-12T22:21:22,706
2018-10-20,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30808421,9c200a1d-17e6-46dc-b233-6400aef4df3d,2019-06-23T14:00:17,1122
2019-10-08,62,maple,north,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11828222,671221ca-6ca7-448b-9e76-9aae911bfcc6,2018-06-29T15:23:14,158
2018-07-09,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12401105,dd15392f-11f8-48f7-a285-529a5b358465,2018-07-13T03:21:17,340
2018-07-21,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12922369,dba95e50-ac5d-40c5-91f0-61014e7c0a8e,2018-07-27T23:47:11,536
2018-08-06,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429823,e9f057c4-6040-4f86-9c60-b322c8aaf61f,2018-08-12T22:21:11,700
2018-10-20,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Check species,,,,
2019-06-19,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Check species,30808408,66b4045f-b25e-4d3a-afbe-60f4344d7c94,2019-06-23T14:00:13,1115
2019-10-08,1319,maple,north,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,1678,maple,north,psme,se,,,,,,,-999,,,,,,,,,,,,,,,,,,22,,,,,,,,,28,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,120,,,,,,,,,,,79,,,,,,,11828227,064d3a8d-ba67-47c2-a910-d968d7edd29a,2018-06-29T15:23:16,161
2018-07-09,1678,maple,north,psme,se,,,,,,,,,,,,,,-999,,,,,,,,,,,16,,,,,,,,,25,,,,,,,,,,-999,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,113,,,,,,,,,,,86,,,,,,,12401107,247f4d46-7aab-410b-bf08-e708834c0d80,2018-07-13T03:21:19,341
2018-07-21,1678,maple,north,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,111,,,,,,,,,,,,,,,,,,12922370,fb9919a8-931c-4d5b-a774-039d50898892,2018-07-27T23:47:12,535
2018-08-06,1678,maple,north,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,113,,,,,,,,,,,,,,,,,,13429824,d1589ccf-c617-427a-825c-3aebc75a488a,2018-08-12T22:21:14,701
2018-10-20,1678,maple,north,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,1678,maple,north,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,-666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Check species,30808414,6ba5d344-0539-4bbb-8422-3c27f03cba11,2019-06-23T14:00:15,1118
2019-10-08,1678,maple,north,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,-666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11828217,d92c2470-3584-44c8-b0fd-f08b0660805f,2018-06-29T15:23:12,154
2018-07-09,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12401092,150d02f8-5250-4ed3-b333-32ba30fd7902,2018-07-13T03:21:07,334
2018-07-21,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12922346,ecfaf122-5c68-4b1f-9aa0-ef57c53dabb4,2018-07-27T23:46:30,559
2018-08-07,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429862,64c6e049-da18-4cbd-b4f8-6bdb77b5ec2c,2018-08-12T22:22:35,733
2018-10-20,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,5,maple,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,27,maple,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11828207,b45a2c35-de35-49f1-aa75-3d6650a60b0a,2018-06-29T15:23:08,148
2018-07-09,27,maple,south,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12401077,adf1903b-c5eb-4770-9551-d9ecadacdcd8,2018-07-13T03:20:57,328
